State,Year,Quarter,District,Count,Amount
Uttar Pradesh,2022,2,ghaziabad,37739024,59183436240.67706
Uttar Pradesh,2022,2,meerut,22419976,38399767082.406334
Uttar Pradesh,2022,2,prayagraj,20833684,34267771491.719467
Uttar Pradesh,2022,2,kanpur nagar,18142630,32679093848.494316
Uttar Pradesh,2022,2,agra,17306092,31826611654.86806
Uttar Pradesh,2022,2,varanasi,16290241,29105585945.91128
Uttar Pradesh,2022,2,gorakhpur,14066992,28691435244.931892
Uttar Pradesh,2022,2,aligarh,11491914,20498359414.78222
Uttar Pradesh,2022,3,lucknow,103532277,150291038432.73062
Uttar Pradesh,2022,3,gautam buddha nagar,87799548,100238159351.64151
Uttar Pradesh,2022,3,varanasi,42895237,64967816692.82996
Uttar Pradesh,2022,3,ghaziabad,41898334,62804603270.37625
Uttar Pradesh,2022,3,agra,26751663,43128786478.760445
Uttar Pradesh,2022,3,kanpur nagar,26593070,42855018051.76041
Uttar Pradesh,2022,3,meerut,25631216,40328370458.53699
Uttar Pradesh,2022,3,prayagraj,21085656,30385713265.50251
Uttar Pradesh,2022,3,moradabad,15532268,26474629769.408638
Uttar Pradesh,2022,3,aligarh,14106419,22685286303.74517
Uttar Pradesh,2022,4,lucknow,142292419,214139000063.1341
Uttar Pradesh,2022,4,gautam buddha nagar,90864471,104162479492.51544
Uttar Pradesh,2022,4,ghaziabad,48195051,73333545352.23656
Uttar Pradesh,2022,4,varanasi,38410576,61679282505.82438
Uttar Pradesh,2022,4,kanpur nagar,34663083,57423578589.05292
Uttar Pradesh,2022,4,meerut,30761564,49044446642.880615
Uttar Pradesh,2022,4,agra,27454413,46946394676.79358
Uttar Pradesh,2022,4,prayagraj,27038499,40737923540.02559
Uttar Pradesh,2022,4,bijnor,19251587,30994615217.1439
Uttar Pradesh,2022,4,aligarh,18387697,30529612967.374783
Uttar Pradesh,2022,1,lucknow,79740953,132456458141.91397
Uttar Pradesh,2022,1,gautam buddha nagar,58229149,74371363420.47153
Uttar Pradesh,2022,1,ghaziabad,30948888,50571013176.64976
Uttar Pradesh,2022,1,meerut,17966278,32377627599.030327
Uttar Pradesh,2022,1,prayagraj,16566417,28293055160.255882
Uttar Pradesh,2022,1,kanpur nagar,14902263,27612832763.662384
Uttar Pradesh,2022,1,agra,14010919,26233858697.697464
Uttar Pradesh,2022,1,varanasi,13246317,24155800509.84869
Uttar Pradesh,2022,1,gorakhpur,10758812,22861881939.64662
Uttar Pradesh,2022,1,aligarh,9297702,17226202534.103092
Uttar Pradesh,2021,2,lucknow,41241215,78447443137.55057
Uttar Pradesh,2021,2,gautam buddha nagar,29169349,37072547539.88541
Uttar Pradesh,2021,2,ghaziabad,16797842,27766534443.259594
Uttar Pradesh,2021,2,meerut,8599202,16511763499.94571
Uttar Pradesh,2021,2,prayagraj,8039353,15903938690.169538
Uttar Pradesh,2021,2,kanpur nagar,7585841,14935346898.476763
Uttar Pradesh,2021,2,agra,6542679,12895519153.397434
Uttar Pradesh,2021,2,varanasi,6220925,12596441736.919134
Uttar Pradesh,2021,2,gorakhpur,5995988,13762240584.653461
Uttar Pradesh,2021,2,aligarh,4566809,9169523754.569004
Uttar Pradesh,2021,3,lucknow,51055467,85371248453.0547
Uttar Pradesh,2021,3,gautam buddha nagar,41878965,51051292560.45669
Uttar Pradesh,2021,3,ghaziabad,22358776,35753594948.1124
Uttar Pradesh,2021,3,meerut,11446543,20511958929.64806
Uttar Pradesh,2021,3,prayagraj,10478343,18012924107.458786
Uttar Pradesh,2021,3,kanpur nagar,9924366,18370977249.144783
Uttar Pradesh,2021,3,agra,8882859,16295735776.09449
Uttar Pradesh,2021,3,varanasi,8732870,15613135907.98264
Uttar Pradesh,2021,3,gorakhpur,7464913,15458247189.130363
Uttar Pradesh,2021,3,aligarh,5783351,10758162334.818872
Uttar Pradesh,2021,4,lucknow,67415795,115688821642.09215
Uttar Pradesh,2021,4,gautam buddha nagar,52546170,66955029270.3713
Uttar Pradesh,2021,4,ghaziabad,27945576,45871860827.12578
Uttar Pradesh,2021,4,meerut,15531638,28699663710.751427
Uttar Pradesh,2021,4,prayagraj,14418013,25298767096.605217
Uttar Pradesh,2021,4,kanpur nagar,13055831,24968225095.50705
Uttar Pradesh,2021,4,agra,11675242,22888020081.302628
Uttar Pradesh,2021,4,varanasi,11458477,22020915567.445705
Uttar Pradesh,2021,4,gorakhpur,9958532,21591200217.75315
Uttar Pradesh,2021,4,aligarh,7765317,15072461376.02834
Uttar Pradesh,2021,1,lucknow,35616880,66268662302.66503
Uttar Pradesh,2021,1,gautam buddha nagar,31352951,37748670525.2387
Uttar Pradesh,2021,1,ghaziabad,16400075,26364856584.17089
Uttar Pradesh,2021,1,prayagraj,7886986,14358916730.34151
Uttar Pradesh,2021,1,kanpur nagar,6948497,13274223178.294434
Uttar Pradesh,2021,1,meerut,6883062,13712809242.556309
Uttar Pradesh,2021,1,varanasi,5807048,10950765766.981533
Uttar Pradesh,2021,1,agra,5773733,11198658827.144236
Uttar Pradesh,2021,1,gorakhpur,4804502,10959348578.905521
Uttar Pradesh,2021,1,aligarh,3639658,7418381922.136725
Uttar Pradesh,2023,2,gautam buddha nagar,157681545,150948217823.0
Uttar Pradesh,2023,2,ghaziabad,79274230,106962936038.0
Uttar Pradesh,2023,2,lucknow,75332865,96742551859.0
Uttar Pradesh,2023,2,prayagraj,41130090,55619365184.0
Uttar Pradesh,2023,2,agra,36064514,57518188065.0
Uttar Pradesh,2023,2,kanpur nagar,33104317,52168272566.0
Uttar Pradesh,2023,2,varanasi,32929066,51653036301.0
Uttar Pradesh,2023,2,meerut,30318321,48422446534.0
Uttar Pradesh,2023,2,gorakhpur,28202448,48397427638.0
Uttar Pradesh,2023,2,mathura,27350787,40577938266.0
Uttar Pradesh,2023,1,gautam buddha nagar,130607154,135979906082.0
Uttar Pradesh,2023,1,ghaziabad,66936417,98038172535.0
Uttar Pradesh,2023,1,lucknow,65525552,87840979618.0
Uttar Pradesh,2023,1,prayagraj,35080059,49998377066.0
Uttar Pradesh,2023,1,agra,30391351,52433820121.0
Uttar Pradesh,2023,1,kanpur nagar,28577522,47822572131.0
Uttar Pradesh,2023,1,varanasi,27637995,45388936309.0
Uttar Pradesh,2023,1,meerut,25600912,44514485441.0
Uttar Pradesh,2023,1,gorakhpur,22422173,41547143859.0
Uttar Pradesh,2023,1,mathura,22349552,35663288960.0
Uttar Pradesh,2019,2,lucknow,12624404,22426462674.94428
Uttar Pradesh,2019,2,gautam buddha nagar,9667218,10716810453.722048
Uttar Pradesh,2019,2,ghaziabad,4679159,6368927863.001434
Uttar Pradesh,2019,2,kanpur nagar,2572884,4421750497.07041
Uttar Pradesh,2019,2,prayagraj,2300600,3610973840.451373
Uttar Pradesh,2019,2,varanasi,2098693,3382380917.5993013
Uttar Pradesh,2019,2,gorakhpur,1168931,2516446619.5934477
Uttar Pradesh,2019,2,meerut,1123899,2212165528.988115
Uttar Pradesh,2019,2,agra,1094456,2048417269.8861732
Uttar Pradesh,2019,2,bareilly,893059,1444372593.85735
Uttar Pradesh,2019,3,gautam buddha nagar,13014875,14118512957.85155
Uttar Pradesh,2019,3,lucknow,11708246,24465158674.6613
Uttar Pradesh,2019,3,ghaziabad,6466390,8384891301.42561
Uttar Pradesh,2019,3,kanpur nagar,3032525,5151875480.314058
Uttar Pradesh,2019,3,prayagraj,2766837,4091292783.6421504
Uttar Pradesh,2019,3,varanasi,2441735,3772442225.290722
Uttar Pradesh,2019,3,agra,1678565,2589010631.0242796
Uttar Pradesh,2019,3,meerut,1429176,2615800654.5366073
Uttar Pradesh,2019,3,gorakhpur,1301866,2600290226.3257475
Uttar Pradesh,2019,3,bareilly,1164660,1630271295.8342814
Uttar Pradesh,2019,4,gautam buddha nagar,16003102,17701548866.812836
Uttar Pradesh,2019,4,lucknow,14205324,30191564282.331238
Uttar Pradesh,2019,4,ghaziabad,7615506,10609113377.795418
Uttar Pradesh,2019,4,varanasi,4217796,5004637433.780641
Uttar Pradesh,2019,4,kanpur nagar,3438636,6283713197.57716
Uttar Pradesh,2019,4,prayagraj,3400115,5161631925.304864
Uttar Pradesh,2019,4,agra,1992945,3485238496.7261944
Uttar Pradesh,2019,4,meerut,1820166,3435708382.415326
Uttar Pradesh,2019,4,gorakhpur,1669194,3445111045.80023
Uttar Pradesh,2019,4,bareilly,1342436,2179671438.615908
Uttar Pradesh,2019,1,gautam buddha nagar,10750094,10286434896.5461
Uttar Pradesh,2019,1,lucknow,6724967,10007890617.082235
Uttar Pradesh,2019,1,ghaziabad,4604564,5631770850.217073
Uttar Pradesh,2019,1,prayagraj,2524007,3328073518.103963
Uttar Pradesh,2019,1,varanasi,2290282,2681050295.126403
Uttar Pradesh,2019,1,kanpur nagar,2045370,2882041800.6601443
Uttar Pradesh,2019,1,gorakhpur,1266510,2149018597.784897
Uttar Pradesh,2019,1,bareilly,1150731,1325492844.7851303
Uttar Pradesh,2019,1,meerut,1120213,1863635814.486101
Uttar Pradesh,2019,1,agra,1055850,1798577433.7026842
Haryana,2018,2,gurugram,1893511,3604758914.7352195
Haryana,2018,2,faridabad,698865,1211325239.4669201
Haryana,2018,2,hisar,320500,627894549.2713584
Haryana,2018,2,panipat,265754,440169913.37038267
Haryana,2018,2,rewari,263194,453157049.1288283
Haryana,2018,2,sonipat,253130,475518495.4836759
Haryana,2018,2,sirsa,234948,288080253.195745
Haryana,2018,2,karnal,224254,430353501.61753666
Haryana,2018,2,ambala,180500,352994750.8908926
Haryana,2018,2,rohtak,179677,372787270.2835766
Haryana,2018,3,gurugram,2877059,5115393851.988528
Haryana,2018,3,faridabad,1058983,1722572594.332482
Haryana,2018,3,hisar,390428,961080725.8344724
Haryana,2018,3,rewari,350599,643047741.7898456
Haryana,2018,3,panipat,331409,660571357.2553346
Haryana,2018,3,sonipat,315829,689899150.946893
Haryana,2018,3,karnal,282956,594890203.9680781
Haryana,2018,3,rohtak,242013,568546327.48272
Haryana,2018,3,ambala,233248,522223540.2280037
Haryana,2018,3,sirsa,222321,409263123.8749541
Haryana,2018,4,gurugram,4651606,7834266744.800946
Haryana,2018,4,faridabad,2271109,2832603200.576729
Haryana,2018,4,rewari,535609,1038332553.8976262
Haryana,2018,4,hisar,511206,1476103125.5799584
Haryana,2018,4,sonipat,428989,1037340218.1738504
Haryana,2018,4,panipat,427930,960831966.9902785
Haryana,2018,4,palwal,383775,672481291.542182
Haryana,2018,4,karnal,356327,883621789.490683
Haryana,2018,4,jhajjar,319972,741571573.9301258
Haryana,2018,4,ambala,313017,778868451.264339
Haryana,2018,1,gurugram,1408070,2317083393.896097
Haryana,2018,1,faridabad,521939,772738359.1903924
Haryana,2018,1,hisar,240517,355732765.75367296
Haryana,2018,1,rewari,199418,280095218.8487885
Haryana,2018,1,panipat,183960,263054774.74491566
Haryana,2018,1,sonipat,178766,279804665.74758285
Haryana,2018,1,karnal,169313,247718779.0667546
Haryana,2018,1,sirsa,164867,164313975.8712107
Haryana,2018,1,bhiwani,125150,190361119.40027064
Haryana,2018,1,rohtak,121728,215207976.23801103
Haryana,2020,2,gurugram,11284856,14426170120.903454
Haryana,2020,2,faridabad,5775792,8177450074.37961
Haryana,2020,2,palwal,2090627,3788124543.124005
Haryana,2020,2,sonipat,2067865,5016220638.103822
Haryana,2020,2,rohtak,2050920,5946541938.965281
Haryana,2020,2,rewari,2022132,3582603328.500936
Haryana,2020,2,panipat,2011582,5207544726.945988
Haryana,2020,2,hisar,1644838,4146210408.44509
Haryana,2020,2,karnal,1629574,4045109843.2026005
Haryana,2020,2,mewat,1598705,3658746771.705061
Haryana,2020,3,gurugram,18098421,23437360421.86216
Haryana,2020,3,faridabad,8700173,13490214442.585878
Haryana,2020,3,rewari,3041169,5346067429.247877
Haryana,2020,3,sonipat,2922945,7024743099.006162
Haryana,2020,3,palwal,2672871,4869775358.80177
Haryana,2020,3,panipat,2334545,5809998640.786768
Haryana,2020,3,hisar,2209518,5761605477.767698
Haryana,2020,3,mewat,2107221,5099537212.926384
Haryana,2020,3,karnal,1955755,4578348863.2612
Haryana,2020,3,rohtak,1740356,4643691557.73987
Haryana,2020,4,gurugram,28192581,35629614077.0103
Haryana,2020,4,faridabad,12149079,19603646063.147858
Haryana,2020,4,rewari,4329508,8169865745.127572
Haryana,2020,4,sonipat,3721622,9010603701.96087
Haryana,2020,4,palwal,3692902,7333424919.06859
Haryana,2020,4,hisar,3190398,8738948858.681065
Haryana,2020,4,panipat,3059943,7874714735.936348
Haryana,2020,4,mewat,2948645,7484819524.783331
Haryana,2020,4,karnal,2527301,6152410695.701475
Haryana,2020,4,jhajjar,2429140,5544973431.463554
Haryana,2020,1,gurugram,16484737,21152356889.052498
Haryana,2020,1,faridabad,5840117,8881105700.091959
Haryana,2020,1,sonipat,2016893,5091258326.483329
Haryana,2020,1,rohtak,1803076,5175066327.070365
Haryana,2020,1,panipat,1781967,4661669007.4263115
Haryana,2020,1,rewari,1747564,3142595798.4513865
Haryana,2020,1,palwal,1613263,3109146806.57809
Haryana,2020,1,karnal,1579733,4003478768.7248425
Haryana,2020,1,hisar,1533724,3820470010.45599
Haryana,2020,1,mewat,1241283,3154872672.0695767
Haryana,2022,2,gurugram,79880852,92145454120.45724
Haryana,2022,2,faridabad,30409719,48406473821.004944
Haryana,2022,2,sonipat,11943138,22987659569.928093
Haryana,2022,2,rewari,11224593,19046645607.857338
Haryana,2022,2,panipat,10820296,21066063900.647213
Haryana,2022,2,mewat,10609222,20575618595.50345
Haryana,2022,2,palwal,9782307,17323076797.706825
Haryana,2022,2,hisar,8798889,20864338832.46772
Haryana,2022,2,rohtak,7714114,16685032554.576132
Haryana,2022,2,karnal,7462000,14355989091.566263
Haryana,2022,3,gurugram,87103856,99360193857.46599
Haryana,2022,3,faridabad,31002825,46163415393.391945
Haryana,2022,3,sonipat,16738938,29152136081.765583
Haryana,2022,3,hisar,15314209,30005386061.118546
Haryana,2022,3,panipat,13837300,24633921100.885296
Haryana,2022,3,rewari,12015067,19436985212.741524
Haryana,2022,3,palwal,11032395,17956834811.920963
Haryana,2022,3,mewat,10832560,19134475751.357685
Haryana,2022,3,rohtak,9939686,18965127888.071278
Haryana,2022,3,karnal,9139842,16912349321.593098
Haryana,2022,4,gurugram,92493335,107046551341.7809
Haryana,2022,4,faridabad,33161524,49923713557.162994
Haryana,2022,4,sonipat,17683407,32605509131.386883
Haryana,2022,4,hisar,16862076,34368965296.500374
Haryana,2022,4,rohtak,14350357,27248544247.193783
Haryana,2022,4,rewari,13324092,22585777499.591312
Haryana,2022,4,palwal,13114018,21856737361.77354
Haryana,2022,4,panipat,12217738,23682687583.537933
Haryana,2022,4,karnal,12214724,23383107604.307755
Haryana,2022,4,mewat,11181774,20507941017.884888
Haryana,2022,1,gurugram,63282822,77508209556.89508
Haryana,2022,1,faridabad,25918817,42896865210.61576
Haryana,2022,1,sonipat,9614092,19484490398.321857
Haryana,2022,1,rewari,9346086,16678823765.176477
Haryana,2022,1,panipat,9264902,19020193908.564423
Haryana,2022,1,mewat,8788025,17806136968.70603
Haryana,2022,1,palwal,8401353,15280812571.295765
Haryana,2022,1,hisar,7216543,18068574001.484863
Haryana,2022,1,rohtak,6268896,14421297234.32816
Haryana,2022,1,karnal,6097787,12324299904.907103
Haryana,2021,2,gurugram,32311326,39938868048.39105
Haryana,2021,2,faridabad,14467773,23831325859.81366
Haryana,2021,2,sonipat,5818055,12924700817.493427
Haryana,2021,2,rewari,5377720,9762169802.614033
Haryana,2021,2,panipat,4781725,10716524259.182951
Haryana,2021,2,palwal,4765916,9533885152.800251
Haryana,2021,2,hisar,4588374,11866795026.651604
Haryana,2021,2,mewat,4011429,9985192715.597248
Haryana,2021,2,rohtak,3586587,8769888644.596022
Haryana,2021,2,karnal,3501189,7822099240.647442
Haryana,2021,3,gurugram,47680658,55914389975.07391
Haryana,2021,3,faridabad,19367342,30608591108.260963
Haryana,2021,3,rewari,7225396,12146892237.73043
Haryana,2021,3,sonipat,7173052,14357121849.97747
Haryana,2021,3,panipat,6120958,12577188571.756681
Haryana,2021,3,palwal,5875612,10372287086.183144
Haryana,2021,3,hisar,5215891,12437366867.171387
Haryana,2021,3,mewat,5054460,11174788500.58817
Haryana,2021,3,rohtak,4615616,10168683402.047003
Haryana,2021,3,karnal,4403307,8835919266.381252
Haryana,2021,4,gurugram,56754843,69593103272.65858
Haryana,2021,4,faridabad,23169872,38292223252.23201
Haryana,2021,4,sonipat,8588386,18170993284.93904
Haryana,2021,4,rewari,8487387,15492946892.608118
Haryana,2021,4,panipat,7419868,16276012822.879314
Haryana,2021,4,palwal,7384842,13860018394.657875
Haryana,2021,4,mewat,6907605,14906046920.126253
Haryana,2021,4,hisar,6193863,16081687128.153656
Haryana,2021,4,rohtak,5544335,13098837015.96527
Haryana,2021,4,karnal,5416815,11527031601.801613
Haryana,2021,1,gurugram,31719830,39350276708.73313
Haryana,2021,1,faridabad,12970900,21241648453.917847
Haryana,2021,1,rewari,4385531,8303713646.79833
Haryana,2021,1,sonipat,4353956,9992974986.499811
Haryana,2021,1,palwal,3641453,7214450169.004797
Haryana,2021,1,hisar,3294765,8859730937.006823
Haryana,2021,1,panipat,3288095,7866864997.406405
Haryana,2021,1,mewat,3236320,8671355565.335659
Haryana,2021,1,karnal,2822406,6379825746.570849
Haryana,2021,1,rohtak,2708295,6792159646.748035
Haryana,2023,2,gurugram,168827725,167788722810.0
Haryana,2023,2,faridabad,62235387,82469498511.0
Haryana,2023,2,mewat,24567537,39427690839.0
Haryana,2023,2,rewari,23333100,34976781377.0
Haryana,2023,2,palwal,22095549,33459783079.0
Haryana,2023,2,sonipat,18352363,31280283056.0
Haryana,2023,2,hisar,16085808,33933659480.0
Haryana,2023,2,jhajjar,14793013,26202080272.0
Haryana,2023,2,panipat,13037367,23049537864.0
Haryana,2023,2,mahendragarh,12061191,22742640627.0
Haryana,2023,1,gurugram,139674963,149429170153.0
Haryana,2023,1,faridabad,53175744,76414257465.0
Haryana,2023,1,mewat,19821886,34386439914.0
Haryana,2023,1,rewari,19315925,31293744915.0
Haryana,2023,1,palwal,18488944,29954221651.0
Haryana,2023,1,sonipat,14926351,27671143422.0
Haryana,2023,1,hisar,13701000,30219366691.0
Haryana,2023,1,jhajjar,12217709,23051039608.0
Haryana,2023,1,panipat,10810722,20832156394.0
Haryana,2023,1,mahendragarh,9912656,20183169351.0
Haryana,2019,2,gurugram,8386864,11575310786.46454
Haryana,2019,2,faridabad,3523377,4505940224.123979
Haryana,2019,2,rohtak,1096201,2813329870.614499
Haryana,2019,2,panipat,1019615,2473242371.019817
Haryana,2019,2,rewari,889511,1639474281.2498112
Haryana,2019,2,sonipat,888795,2100408323.2797818
Haryana,2019,2,karnal,814251,2062725761.781968
Haryana,2019,2,hisar,761001,2054472611.492754
Haryana,2019,2,palwal,741633,1293085677.97656
Haryana,2019,2,jhajjar,569289,1308026488.612537
Haryana,2019,3,gurugram,11843666,15022524504.76374
Haryana,2019,3,faridabad,4701377,5869168552.228926
Haryana,2019,3,rewari,1206241,2010833861.5122523
Haryana,2019,3,rohtak,1158516,3225248552.778762
Haryana,2019,3,panipat,1155825,2901827842.8905134
Haryana,2019,3,sonipat,1066029,2495689739.736125
Haryana,2019,3,palwal,1061268,1687988450.1171806
Haryana,2019,3,hisar,1055411,2558826214.5634766
Haryana,2019,3,karnal,991286,2467996778.7886715
Haryana,2019,3,jhajjar,755297,1642655006.4215214
Haryana,2019,4,gurugram,14935865,19000424238.11497
Haryana,2019,4,faridabad,5358174,7782346423.807224
Haryana,2019,4,rewari,1538398,2831585559.7951837
Haryana,2019,4,panipat,1437677,3870819294.7898273
Haryana,2019,4,rohtak,1428337,4158625641.7923813
Haryana,2019,4,sonipat,1368457,3347168252.768132
Haryana,2019,4,hisar,1309901,3351369912.8069725
Haryana,2019,4,karnal,1280457,3322975421.6792216
Haryana,2019,4,palwal,1273274,2370503274.3677926
Haryana,2019,4,jhajjar,965474,2147473030.3808532
Haryana,2019,1,gurugram,8723777,10558099866.889874
Haryana,2019,1,faridabad,4020631,4128377201.4363856
Haryana,2019,1,rewari,992599,1395914440.321243
Haryana,2019,1,palwal,719323,1032542809.3600862
Haryana,2019,1,hisar,703750,1656524675.5728457
Haryana,2019,1,sonipat,699422,1419939621.3328834
Haryana,2019,1,panipat,685081,1414874465.0357556
Haryana,2019,1,karnal,589011,1295083691.156188
Haryana,2019,1,rohtak,575222,1345411743.258372
Haryana,2019,1,jhajjar,548076,1042049466.2823191
Telangana,2018,2,hyderabad,3156805,6628159910.681627
Telangana,2018,2,rangareddy,1939856,4360690897.522385
Telangana,2018,2,medchal malkajgiri,1459884,3122661501.184857
Telangana,2018,2,warangal urban,385360,729207663.2999268
Telangana,2018,2,sangareddy,370126,717109835.7001467
Telangana,2018,2,karimnagar,253264,526580356.2041131
Telangana,2018,2,nalgonda,246677,552006649.1379006
Telangana,2018,2,khammam,239474,532458838.37570375
Telangana,2018,2,peddapalle,214900,413454435.3323817
Telangana,2018,2,bhadradri kothagudem,189793,504562629.3259425
Telangana,2018,3,hyderabad,5786941,9503554478.108147
Telangana,2018,3,rangareddy,3664948,6264254849.276553
Telangana,2018,3,medchal malkajgiri,2684484,4630531106.973803
Telangana,2018,3,warangal urban,952314,1158736730.452106
Telangana,2018,3,nirmal,594160,443226269.8771687
Telangana,2018,3,karimnagar,567417,773038295.5637382
Telangana,2018,3,sangareddy,545979,1010420934.8381689
Telangana,2018,3,nalgonda,336447,645159574.9435833
Telangana,2018,3,peddapalle,334825,548785775.8472054
Telangana,2018,3,khammam,299774,611486713.5820062
Telangana,2018,4,hyderabad,9360515,14727846731.548256
Telangana,2018,4,rangareddy,5803319,9396311751.227482
Telangana,2018,4,medchal malkajgiri,4598129,7288821271.332445
Telangana,2018,4,warangal urban,917418,1553820916.0367613
Telangana,2018,4,sangareddy,868099,1617023609.7333188
Telangana,2018,4,karimnagar,597642,1058366451.9186106
Telangana,2018,4,nalgonda,520637,1111613192.9887385
Telangana,2018,4,khammam,462678,958128373.8025742
Telangana,2018,4,siddipet,414378,824913162.382491
Telangana,2018,4,peddapalle,390467,777939864.6081892
Telangana,2018,1,hyderabad,2545507,4287223789.76588
Telangana,2018,1,rangareddy,1459174,2677304926.137567
Telangana,2018,1,medchal malkajgiri,1131530,1912837340.5006719
Telangana,2018,1,warangal urban,349165,421074106.9897361
Telangana,2018,1,sangareddy,291510,399236233.1575477
Telangana,2018,1,karimnagar,224324,271526470.0733862
Telangana,2018,1,nalgonda,204137,267825160.50370258
Telangana,2018,1,khammam,183964,245857422.18747443
Telangana,2018,1,peddapalle,169274,199610181.17809594
Telangana,2018,1,siddipet,144429,197965017.999628
Telangana,2020,2,hyderabad,56374644,130820061488.30273
Telangana,2020,2,rangareddy,18068048,31273545586.261536
Telangana,2020,2,medchal malkajgiri,17860704,29732057894.607735
Telangana,2020,2,warangal urban,6239185,13617334891.581213
Telangana,2020,2,sangareddy,4807036,8780427655.861984
Telangana,2020,2,nalgonda,3786127,8540610042.867538
Telangana,2020,2,khammam,3329665,7845967966.504283
Telangana,2020,2,karimnagar,3030914,6621194087.94509
Telangana,2020,2,nizamabad,2750473,6638415628.443302
Telangana,2020,2,siddipet,2417054,5240899389.901978
Telangana,2020,3,hyderabad,99285803,228448742377.47607
Telangana,2020,3,rangareddy,29573243,51787722036.044556
Telangana,2020,3,medchal malkajgiri,28698311,48831695001.78223
Telangana,2020,3,warangal urban,7847624,17470830635.334423
Telangana,2020,3,sangareddy,6800085,12980683896.976254
Telangana,2020,3,nalgonda,5228596,12019426389.403297
Telangana,2020,3,khammam,4612672,10624076063.27388
Telangana,2020,3,karimnagar,4242409,9665080706.228874
Telangana,2020,3,nizamabad,3738711,8812060816.702126
Telangana,2020,3,bhadradri kothagudem,3196550,7671316620.377354
Telangana,2020,4,hyderabad,117008707,243045184188.28204
Telangana,2020,4,rangareddy,53405219,89256130453.08658
Telangana,2020,4,medchal malkajgiri,49900746,81801106073.41168
Telangana,2020,4,warangal urban,11918795,25712185991.211586
Telangana,2020,4,sangareddy,11444304,22088541539.150494
Telangana,2020,4,nalgonda,7966177,19282405659.535854
Telangana,2020,4,khammam,7035947,16464448770.047258
Telangana,2020,4,karimnagar,6853847,15369367186.01585
Telangana,2020,4,nizamabad,5857682,15245199022.577251
Telangana,2020,4,bhadradri kothagudem,5185352,12782078782.234629
Telangana,2020,1,hyderabad,94177232,183207208610.81787
Telangana,2020,1,rangareddy,31802492,45881228273.95146
Telangana,2020,1,medchal malkajgiri,25458101,37404467180.931694
Telangana,2020,1,warangal urban,6200767,12008422912.496418
Telangana,2020,1,sangareddy,4610027,8691296108.435516
Telangana,2020,1,karimnagar,3037633,6437076498.978258
Telangana,2020,1,nalgonda,2636023,6345459438.726551
Telangana,2020,1,khammam,2537352,5525879243.728758
Telangana,2020,1,nizamabad,2202642,4951415940.342635
Telangana,2020,1,siddipet,1912271,4387174573.133842
Telangana,2022,2,hyderabad,446470234,775908693266.7238
Telangana,2022,2,rangareddy,161888380,267052522620.51453
Telangana,2022,2,medchal malkajgiri,134114768,221257316347.7198
Telangana,2022,2,warangal urban,32791256,66551476649.13394
Telangana,2022,2,sangareddy,32680472,59585382581.45032
Telangana,2022,2,nalgonda,19977314,44558915742.72007
Telangana,2022,2,khammam,17688119,40474391433.33105
Telangana,2022,2,karimnagar,17621343,38465054891.36155
Telangana,2022,2,nizamabad,16389018,40970987322.057236
Telangana,2022,2,siddipet,13598517,29087166428.464252
Telangana,2022,3,hyderabad,1018658174,1586047443981.7905
Telangana,2022,3,rangareddy,169029273,272598081405.12265
Telangana,2022,3,medchal malkajgiri,136384039,223442008167.9499
Telangana,2022,3,sangareddy,33187414,57832647223.37013
Telangana,2022,3,warangal urban,27244856,55794322100.977005
Telangana,2022,3,nalgonda,19442094,40798032880.70633
Telangana,2022,3,karimnagar,17095584,36478353448.996735
Telangana,2022,3,khammam,17010697,36789751400.92127
Telangana,2022,3,nizamabad,15374558,35480941123.20821
Telangana,2022,3,siddipet,12900290,27570105119.137543
Telangana,2022,4,hyderabad,1133829812,1753799022390.8735
Telangana,2022,4,rangareddy,191136402,295773661437.69385
Telangana,2022,4,medchal malkajgiri,151514969,237726926269.25772
Telangana,2022,4,sangareddy,38000808,64649951913.2422
Telangana,2022,4,warangal urban,29269688,57991182917.37883
Telangana,2022,4,nalgonda,21928009,45517531285.29773
Telangana,2022,4,karimnagar,19056918,39357490540.69414
Telangana,2022,4,khammam,18924276,39626352507.58298
Telangana,2022,4,nizamabad,18308473,42744693427.90993
Telangana,2022,4,siddipet,14715170,30384216197.138824
Telangana,2022,1,hyderabad,372711414,661512502141.0775
Telangana,2022,1,rangareddy,127675017,216609881380.40106
Telangana,2022,1,medchal malkajgiri,110893187,185168270983.38605
Telangana,2022,1,warangal urban,27504554,56954288260.23642
Telangana,2022,1,sangareddy,27250369,50754041229.75235
Telangana,2022,1,nalgonda,17014104,39284842780.64408
Telangana,2022,1,khammam,15266245,35894472741.54594
Telangana,2022,1,karimnagar,14698433,32332888869.973804
Telangana,2022,1,nizamabad,13749642,33996713436.015533
Telangana,2022,1,siddipet,11464769,25404779557.018036
Telangana,2021,2,hyderabad,212326623,424872741465.13696
Telangana,2021,2,rangareddy,63155281,113987187628.93881
Telangana,2021,2,medchal malkajgiri,58755991,102864360004.68025
Telangana,2021,2,warangal urban,15534189,35324332007.02503
Telangana,2021,2,sangareddy,14851128,28799723416.87831
Telangana,2021,2,nalgonda,10161723,25305904142.337223
Telangana,2021,2,khammam,9096326,23771340184.86827
Telangana,2021,2,karimnagar,8548354,20534233590.75627
Telangana,2021,2,nizamabad,7753597,21755545090.473732
Telangana,2021,2,bhadradri kothagudem,6854796,16726841230.685331
