State,Year,Quarter,District,Registered_user
Himachal Pradesh,2018,3,chamba,16157
Himachal Pradesh,2018,4,solan,113278
Himachal Pradesh,2018,4,kangra,92887
Himachal Pradesh,2018,4,shimla,64640
Himachal Pradesh,2018,4,mandi,58526
Himachal Pradesh,2018,4,sirmaur,38194
Himachal Pradesh,2018,4,hamirpur,35979
Himachal Pradesh,2018,4,kullu,34719
Himachal Pradesh,2018,4,una,32451
Himachal Pradesh,2018,4,bilaspur,26517
Himachal Pradesh,2018,4,chamba,21538
Himachal Pradesh,2018,1,solan,50035
Himachal Pradesh,2018,1,kangra,39016
Himachal Pradesh,2018,1,shimla,28214
Himachal Pradesh,2018,1,mandi,26238
Himachal Pradesh,2018,1,sirmaur,15880
Himachal Pradesh,2018,1,hamirpur,15614
Himachal Pradesh,2018,1,kullu,15318
Himachal Pradesh,2018,1,una,13234
Himachal Pradesh,2018,1,bilaspur,11975
Himachal Pradesh,2018,1,chamba,8678
Himachal Pradesh,2020,2,solan,243732
Himachal Pradesh,2020,2,kangra,235773
Himachal Pradesh,2020,2,shimla,156539
Himachal Pradesh,2020,2,mandi,142668
Himachal Pradesh,2020,2,sirmaur,88117
Himachal Pradesh,2020,2,hamirpur,84216
Himachal Pradesh,2020,2,kullu,82616
Himachal Pradesh,2020,2,una,78363
Himachal Pradesh,2020,2,bilaspur,61050
Himachal Pradesh,2020,2,chamba,58362
Himachal Pradesh,2020,3,solan,265701
Himachal Pradesh,2020,3,kangra,261293
Himachal Pradesh,2020,3,shimla,172418
Himachal Pradesh,2020,3,mandi,158237
Himachal Pradesh,2020,3,sirmaur,97464
Himachal Pradesh,2020,3,hamirpur,93465
Himachal Pradesh,2020,3,kullu,90699
Himachal Pradesh,2020,3,una,86177
Himachal Pradesh,2020,3,bilaspur,67233
Himachal Pradesh,2020,3,chamba,65214
Himachal Pradesh,2020,4,solan,289889
Himachal Pradesh,2020,4,kangra,285210
Himachal Pradesh,2020,4,shimla,189005
Himachal Pradesh,2020,4,mandi,173403
Himachal Pradesh,2020,4,sirmaur,107144
Himachal Pradesh,2020,4,hamirpur,101825
Himachal Pradesh,2020,4,kullu,99814
Himachal Pradesh,2020,4,una,93778
Himachal Pradesh,2020,4,bilaspur,73296
Himachal Pradesh,2020,4,chamba,72124
Himachal Pradesh,2020,1,solan,220293
Himachal Pradesh,2020,1,kangra,205367
Himachal Pradesh,2020,1,shimla,139890
Himachal Pradesh,2020,1,mandi,124971
Himachal Pradesh,2020,1,sirmaur,77972
Himachal Pradesh,2020,1,kullu,74668
Himachal Pradesh,2020,1,hamirpur,73945
Himachal Pradesh,2020,1,una,68564
Himachal Pradesh,2020,1,bilaspur,54024
Himachal Pradesh,2020,1,chamba,50169
Himachal Pradesh,2022,2,solan,433753
Himachal Pradesh,2022,2,kangra,427676
Himachal Pradesh,2022,2,shimla,282560
Himachal Pradesh,2022,2,mandi,260233
Himachal Pradesh,2022,2,sirmaur,163150
Himachal Pradesh,2022,2,hamirpur,152759
Himachal Pradesh,2022,2,kullu,148844
Himachal Pradesh,2022,2,una,140791
Himachal Pradesh,2022,2,bilaspur,110019
Himachal Pradesh,2022,2,chamba,109087
Himachal Pradesh,2022,3,solan,457393
Himachal Pradesh,2022,3,kangra,449619
Himachal Pradesh,2022,3,shimla,296508
Himachal Pradesh,2022,3,mandi,273475
Himachal Pradesh,2022,3,sirmaur,171743
Himachal Pradesh,2022,3,hamirpur,160759
Himachal Pradesh,2022,3,kullu,156387
Himachal Pradesh,2022,3,una,148148
Himachal Pradesh,2022,3,bilaspur,115654
Himachal Pradesh,2022,3,chamba,114576
Himachal Pradesh,2022,4,solan,479537
Himachal Pradesh,2022,4,kangra,468410
Himachal Pradesh,2022,4,shimla,308448
Himachal Pradesh,2022,4,mandi,284425
Himachal Pradesh,2022,4,sirmaur,179223
Himachal Pradesh,2022,4,hamirpur,167686
Himachal Pradesh,2022,4,kullu,162922
Himachal Pradesh,2022,4,una,154314
Himachal Pradesh,2022,4,bilaspur,120345
Himachal Pradesh,2022,4,chamba,118985
Himachal Pradesh,2022,1,solan,410487
Himachal Pradesh,2022,1,kangra,405048
Himachal Pradesh,2022,1,shimla,267642
Himachal Pradesh,2022,1,mandi,246307
Himachal Pradesh,2022,1,sirmaur,154267
Himachal Pradesh,2022,1,hamirpur,144434
Himachal Pradesh,2022,1,kullu,141024
Himachal Pradesh,2022,1,una,133249
Himachal Pradesh,2022,1,bilaspur,104121
Himachal Pradesh,2022,1,chamba,103270
Himachal Pradesh,2021,2,solan,334716
Himachal Pradesh,2021,2,kangra,329232
Himachal Pradesh,2021,2,shimla,218068
Himachal Pradesh,2021,2,mandi,200277
Himachal Pradesh,2021,2,sirmaur,124764
Himachal Pradesh,2021,2,hamirpur,117381
Himachal Pradesh,2021,2,kullu,115278
Himachal Pradesh,2021,2,una,108338
Himachal Pradesh,2021,2,bilaspur,84508
Himachal Pradesh,2021,2,chamba,83542
Himachal Pradesh,2021,3,solan,360324
Himachal Pradesh,2021,3,kangra,355274
Himachal Pradesh,2021,3,shimla,235163
Himachal Pradesh,2021,3,mandi,216188
Himachal Pradesh,2021,3,sirmaur,134870
Himachal Pradesh,2021,3,hamirpur,126753
Himachal Pradesh,2021,3,kullu,124078
Himachal Pradesh,2021,3,una,116973
Himachal Pradesh,2021,3,bilaspur,91291
Himachal Pradesh,2021,3,chamba,90344
Himachal Pradesh,2021,4,solan,385901
Himachal Pradesh,2021,4,kangra,380492
Himachal Pradesh,2021,4,shimla,251745
Himachal Pradesh,2021,4,mandi,231360
Himachal Pradesh,2021,4,sirmaur,144716
Himachal Pradesh,2021,4,hamirpur,135670
Himachal Pradesh,2021,4,kullu,132702
Himachal Pradesh,2021,4,una,125192
Himachal Pradesh,2021,4,bilaspur,97687
Himachal Pradesh,2021,4,chamba,96745
Himachal Pradesh,2021,1,solan,312360
Himachal Pradesh,2021,1,kangra,306531
Himachal Pradesh,2021,1,shimla,202911
Himachal Pradesh,2021,1,mandi,186340
Himachal Pradesh,2021,1,sirmaur,115705
Himachal Pradesh,2021,1,hamirpur,109372
Himachal Pradesh,2021,1,kullu,107536
Himachal Pradesh,2021,1,una,100832
Himachal Pradesh,2021,1,bilaspur,78663
Himachal Pradesh,2021,1,chamba,77599
Himachal Pradesh,2023,2,solan,523060
Himachal Pradesh,2023,2,kangra,510261
Himachal Pradesh,2023,2,shimla,335735
Himachal Pradesh,2023,2,mandi,310048
Himachal Pradesh,2023,2,sirmaur,195687
Himachal Pradesh,2023,2,hamirpur,182553
Himachal Pradesh,2023,2,kullu,177077
Himachal Pradesh,2023,2,una,168253
Himachal Pradesh,2023,2,bilaspur,131239
Himachal Pradesh,2023,2,chamba,130138
Himachal Pradesh,2023,1,solan,501947
Himachal Pradesh,2023,1,kangra,489369
Himachal Pradesh,2023,1,shimla,322036
Himachal Pradesh,2023,1,mandi,296936
Himachal Pradesh,2023,1,sirmaur,187417
Himachal Pradesh,2023,1,hamirpur,175074
Himachal Pradesh,2023,1,kullu,170048
Himachal Pradesh,2023,1,una,161122
Himachal Pradesh,2023,1,bilaspur,125771
Himachal Pradesh,2023,1,chamba,124457
Himachal Pradesh,2019,2,solan,159989
Himachal Pradesh,2019,2,kangra,139517
Himachal Pradesh,2019,2,shimla,96928
Himachal Pradesh,2019,2,mandi,86701
Himachal Pradesh,2019,2,sirmaur,55409
Himachal Pradesh,2019,2,kullu,51977
Himachal Pradesh,2019,2,hamirpur,51669
Himachal Pradesh,2019,2,una,47644
Himachal Pradesh,2019,2,bilaspur,38131
Himachal Pradesh,2019,2,chamba,33377
Himachal Pradesh,2019,3,solan,178922
Himachal Pradesh,2019,3,kangra,160161
Himachal Pradesh,2019,3,shimla,110575
Himachal Pradesh,2019,3,mandi,98589
Himachal Pradesh,2019,3,sirmaur,62048
Himachal Pradesh,2019,3,kullu,59192
Himachal Pradesh,2019,3,hamirpur,58950
Himachal Pradesh,2019,3,una,54164
Himachal Pradesh,2019,3,bilaspur,43115
Himachal Pradesh,2019,3,chamba,37974
Himachal Pradesh,2019,4,solan,198962
Himachal Pradesh,2019,4,kangra,181133
Himachal Pradesh,2019,4,shimla,124960
Himachal Pradesh,2019,4,mandi,111017
Himachal Pradesh,2019,4,sirmaur,69583
Himachal Pradesh,2019,4,kullu,66640
Himachal Pradesh,2019,4,hamirpur,66179
Himachal Pradesh,2019,4,una,61055
Himachal Pradesh,2019,4,bilaspur,48453
Himachal Pradesh,2019,4,chamba,43715
Himachal Pradesh,2019,1,solan,139300
Himachal Pradesh,2019,1,kangra,115120
Himachal Pradesh,2019,1,shimla,80651
Himachal Pradesh,2019,1,mandi,72963
Himachal Pradesh,2019,1,sirmaur,47638
Himachal Pradesh,2019,1,hamirpur,44206
Himachal Pradesh,2019,1,kullu,43436
Himachal Pradesh,2019,1,una,40315
Himachal Pradesh,2019,1,bilaspur,32537
Himachal Pradesh,2019,1,chamba,27481
Chandigarh,2018,2,chandigarh,115219
Chandigarh,2018,3,chandigarh,143893
Chandigarh,2018,4,chandigarh,177747
Chandigarh,2018,1,chandigarh,86268
Chandigarh,2020,2,chandigarh,336351
Chandigarh,2020,3,chandigarh,362588
Chandigarh,2020,4,chandigarh,391402
Chandigarh,2020,1,chandigarh,312887
Chandigarh,2022,2,chandigarh,569582
Chandigarh,2022,3,chandigarh,598698
Chandigarh,2022,4,chandigarh,627563
Chandigarh,2022,1,chandigarh,541549
Chandigarh,2021,2,chandigarh,448572
Chandigarh,2021,3,chandigarh,480463
Chandigarh,2021,4,chandigarh,512092
Chandigarh,2021,1,chandigarh,419998
Chandigarh,2023,2,chandigarh,678662
Chandigarh,2023,1,chandigarh,654522
Chandigarh,2019,2,chandigarh,240439
Chandigarh,2019,3,chandigarh,267337
Chandigarh,2019,4,chandigarh,289590
Chandigarh,2019,1,chandigarh,209175
Uttar Pradesh,2018,2,gautam buddha nagar,586350
Uttar Pradesh,2018,2,lucknow,506261
Uttar Pradesh,2018,2,ghaziabad,434115
Uttar Pradesh,2018,2,prayagraj,297113
Uttar Pradesh,2018,2,varanasi,288325
Uttar Pradesh,2018,2,kanpur nagar,285101
Uttar Pradesh,2018,2,agra,205298
Uttar Pradesh,2018,2,gorakhpur,181126
Uttar Pradesh,2018,2,meerut,167212
Uttar Pradesh,2018,2,bareilly,152939
Uttar Pradesh,2018,3,gautam buddha nagar,727480
Uttar Pradesh,2018,3,lucknow,620328
Uttar Pradesh,2018,3,ghaziabad,538532
Uttar Pradesh,2018,3,prayagraj,363743
Uttar Pradesh,2018,3,varanasi,352604
Uttar Pradesh,2018,3,kanpur nagar,349250
Uttar Pradesh,2018,3,agra,257453
Uttar Pradesh,2018,3,gorakhpur,224409
Uttar Pradesh,2018,3,meerut,205977
Uttar Pradesh,2018,3,bareilly,187467
Uttar Pradesh,2018,4,gautam buddha nagar,951342
Uttar Pradesh,2018,4,lucknow,765152
Uttar Pradesh,2018,4,ghaziabad,713372
Uttar Pradesh,2018,4,prayagraj,451019
Uttar Pradesh,2018,4,varanasi,447144
Uttar Pradesh,2018,4,kanpur nagar,434315
Uttar Pradesh,2018,4,agra,322749
Uttar Pradesh,2018,4,gorakhpur,279761
Uttar Pradesh,2018,4,meerut,258843
Uttar Pradesh,2018,4,bareilly,233073
Uttar Pradesh,2018,1,gautam buddha nagar,448768
Uttar Pradesh,2018,1,lucknow,380070
Uttar Pradesh,2018,1,ghaziabad,329683
Uttar Pradesh,2018,1,prayagraj,220198
Uttar Pradesh,2018,1,kanpur nagar,208389
Uttar Pradesh,2018,1,varanasi,206788
Uttar Pradesh,2018,1,agra,148387
Uttar Pradesh,2018,1,gorakhpur,132769
Uttar Pradesh,2018,1,meerut,123619
Uttar Pradesh,2018,1,bareilly,112369
Uttar Pradesh,2020,2,gautam buddha nagar,1756163
Uttar Pradesh,2020,2,lucknow,1434386
Uttar Pradesh,2020,2,ghaziabad,1399514
Uttar Pradesh,2020,2,prayagraj,892787
Uttar Pradesh,2020,2,kanpur nagar,864991
Uttar Pradesh,2020,2,varanasi,851213
Uttar Pradesh,2020,2,agra,746336
Uttar Pradesh,2020,2,gorakhpur,600961
Uttar Pradesh,2020,2,meerut,566838
Uttar Pradesh,2020,2,bareilly,507342
Uttar Pradesh,2020,3,gautam buddha nagar,1885370
Uttar Pradesh,2020,3,lucknow,1551932
Uttar Pradesh,2020,3,ghaziabad,1518450
Uttar Pradesh,2020,3,prayagraj,974228
Uttar Pradesh,2020,3,kanpur nagar,941379
Uttar Pradesh,2020,3,varanasi,927313
Uttar Pradesh,2020,3,agra,822893
Uttar Pradesh,2020,3,gorakhpur,661272
Uttar Pradesh,2020,3,meerut,624570
Uttar Pradesh,2020,3,bareilly,558821
Uttar Pradesh,2020,4,gautam buddha nagar,2030178
Uttar Pradesh,2020,4,lucknow,1684510
Uttar Pradesh,2020,4,ghaziabad,1647330
Uttar Pradesh,2020,4,prayagraj,1059982
Uttar Pradesh,2020,4,kanpur nagar,1022768
Uttar Pradesh,2020,4,varanasi,1003989
Uttar Pradesh,2020,4,agra,900497
Uttar Pradesh,2020,4,gorakhpur,722618
Uttar Pradesh,2020,4,meerut,686266
Uttar Pradesh,2020,4,bareilly,611236
Uttar Pradesh,2020,1,gautam buddha nagar,1656331
Uttar Pradesh,2020,1,lucknow,1329098
Uttar Pradesh,2020,1,ghaziabad,1296464
Uttar Pradesh,2020,1,prayagraj,816436
Uttar Pradesh,2020,1,kanpur nagar,788847
Uttar Pradesh,2020,1,varanasi,777234
Uttar Pradesh,2020,1,agra,668251
Uttar Pradesh,2020,1,gorakhpur,539316
Uttar Pradesh,2020,1,meerut,509693
Uttar Pradesh,2020,1,bareilly,452872
Uttar Pradesh,2022,2,gautam buddha nagar,2973360
Uttar Pradesh,2022,2,lucknow,2474317
Uttar Pradesh,2022,2,ghaziabad,2421605
Uttar Pradesh,2022,2,prayagraj,1590032
Uttar Pradesh,2022,2,kanpur nagar,1510491
Uttar Pradesh,2022,2,varanasi,1483315
Uttar Pradesh,2022,2,agra,1351856
Uttar Pradesh,2022,2,gorakhpur,1086399
Uttar Pradesh,2022,2,meerut,1020429
Uttar Pradesh,2022,2,bareilly,925536
Uttar Pradesh,2022,3,gautam buddha nagar,3130224
Uttar Pradesh,2022,3,lucknow,2604663
Uttar Pradesh,2022,3,ghaziabad,2549377
Uttar Pradesh,2022,3,prayagraj,1678668
Uttar Pradesh,2022,3,kanpur nagar,1592126
Uttar Pradesh,2022,3,varanasi,1563730
Uttar Pradesh,2022,3,agra,1426154
Uttar Pradesh,2022,3,gorakhpur,1148103
Uttar Pradesh,2022,3,meerut,1075255
Uttar Pradesh,2022,3,bareilly,977218
Uttar Pradesh,2022,4,gautam buddha nagar,3286371
Uttar Pradesh,2022,4,lucknow,2734333
Uttar Pradesh,2022,4,ghaziabad,2676888
Uttar Pradesh,2022,4,prayagraj,1763014
Uttar Pradesh,2022,4,kanpur nagar,1673173
Uttar Pradesh,2022,4,varanasi,1641943
Uttar Pradesh,2022,4,agra,1497144
Uttar Pradesh,2022,4,gorakhpur,1205580
Uttar Pradesh,2022,4,meerut,1127324
Uttar Pradesh,2022,4,bareilly,1025341
Uttar Pradesh,2022,1,gautam buddha nagar,2822463
Uttar Pradesh,2022,1,lucknow,2348173
Uttar Pradesh,2022,1,ghaziabad,2298103
Uttar Pradesh,2022,1,prayagraj,1504572
Uttar Pradesh,2022,1,kanpur nagar,1431918
Uttar Pradesh,2022,1,varanasi,1406056
Uttar Pradesh,2022,1,agra,1279852
Uttar Pradesh,2022,1,gorakhpur,1027283
Uttar Pradesh,2022,1,meerut,967325
Uttar Pradesh,2022,1,bareilly,875033
Uttar Pradesh,2021,2,gautam buddha nagar,2329954
Uttar Pradesh,2021,2,lucknow,1937173
Uttar Pradesh,2021,2,ghaziabad,1895314
Uttar Pradesh,2021,2,prayagraj,1225800
Uttar Pradesh,2021,2,kanpur nagar,1176708
Uttar Pradesh,2021,2,varanasi,1154661
Uttar Pradesh,2021,2,agra,1044788
Uttar Pradesh,2021,2,gorakhpur,835887
Uttar Pradesh,2021,2,meerut,794314
Uttar Pradesh,2021,2,bareilly,710778
Uttar Pradesh,2021,3,gautam buddha nagar,2496114
Uttar Pradesh,2021,3,lucknow,2076033
Uttar Pradesh,2021,3,ghaziabad,2031752
Uttar Pradesh,2021,3,prayagraj,1320432
Uttar Pradesh,2021,3,kanpur nagar,1263050
Uttar Pradesh,2021,3,varanasi,1239725
Uttar Pradesh,2021,3,agra,1124720
Uttar Pradesh,2021,3,gorakhpur,900171
Uttar Pradesh,2021,3,meerut,853246
Uttar Pradesh,2021,3,bareilly,766809
Uttar Pradesh,2021,4,gautam buddha nagar,2664034
Uttar Pradesh,2021,4,lucknow,2215886
Uttar Pradesh,2021,4,ghaziabad,2169109
Uttar Pradesh,2021,4,prayagraj,1414447
Uttar Pradesh,2021,4,kanpur nagar,1349794
Uttar Pradesh,2021,4,varanasi,1325315
Uttar Pradesh,2021,4,agra,1204274
Uttar Pradesh,2021,4,gorakhpur,964667
Uttar Pradesh,2021,4,meerut,911852
Uttar Pradesh,2021,4,bareilly,821986
Uttar Pradesh,2021,1,gautam buddha nagar,2181874
Uttar Pradesh,2021,1,lucknow,1813076
Uttar Pradesh,2021,1,ghaziabad,1773332
Uttar Pradesh,2021,1,prayagraj,1143612
Uttar Pradesh,2021,1,kanpur nagar,1100587
Uttar Pradesh,2021,1,varanasi,1079309
Uttar Pradesh,2021,1,agra,974389
Uttar Pradesh,2021,1,gorakhpur,780306
Uttar Pradesh,2021,1,meerut,741901
Uttar Pradesh,2021,1,bareilly,662143
Uttar Pradesh,2023,2,gautam buddha nagar,3562632
Uttar Pradesh,2023,2,lucknow,2965623
Uttar Pradesh,2023,2,ghaziabad,2904454
Uttar Pradesh,2023,2,prayagraj,1923415
Uttar Pradesh,2023,2,kanpur nagar,1819802
Uttar Pradesh,2023,2,varanasi,1786176
Uttar Pradesh,2023,2,agra,1630258
Uttar Pradesh,2023,2,gorakhpur,1315842
Uttar Pradesh,2023,2,meerut,1224499
Uttar Pradesh,2023,2,bareilly,1119305
Uttar Pradesh,2023,1,gautam buddha nagar,3434422
Uttar Pradesh,2023,1,lucknow,2858255
Uttar Pradesh,2023,1,ghaziabad,2798185
Uttar Pradesh,2023,1,prayagraj,1847496
Uttar Pradesh,2023,1,kanpur nagar,1751281
Uttar Pradesh,2023,1,varanasi,1718122
Uttar Pradesh,2023,1,agra,1567104
Uttar Pradesh,2023,1,gorakhpur,1263672
Uttar Pradesh,2023,1,meerut,1178230
Uttar Pradesh,2023,1,bareilly,1073906
Uttar Pradesh,2019,2,gautam buddha nagar,1282816
Uttar Pradesh,2019,2,lucknow,1011470
Uttar Pradesh,2019,2,ghaziabad,975605
Uttar Pradesh,2019,2,prayagraj,602739
Uttar Pradesh,2019,2,kanpur nagar,585796
Uttar Pradesh,2019,2,varanasi,583444
Uttar Pradesh,2019,2,agra,461224
Uttar Pradesh,2019,2,gorakhpur,387961
Uttar Pradesh,2019,2,meerut,361091
Uttar Pradesh,2019,2,bareilly,318597
Uttar Pradesh,2019,3,gautam buddha nagar,1415905
Uttar Pradesh,2019,3,lucknow,1124832
Uttar Pradesh,2019,3,ghaziabad,1088568
Uttar Pradesh,2019,3,prayagraj,667277
Uttar Pradesh,2019,3,kanpur nagar,655175
Uttar Pradesh,2019,3,varanasi,639586
Uttar Pradesh,2019,3,agra,530228
Uttar Pradesh,2019,3,gorakhpur,434172
Uttar Pradesh,2019,3,meerut,408972
Uttar Pradesh,2019,3,bareilly,356146
Uttar Pradesh,2019,4,gautam buddha nagar,1537791
Uttar Pradesh,2019,4,lucknow,1221681
Uttar Pradesh,2019,4,ghaziabad,1189357
Uttar Pradesh,2019,4,prayagraj,738307
Uttar Pradesh,2019,4,kanpur nagar,718251
Uttar Pradesh,2019,4,varanasi,706509
Uttar Pradesh,2019,4,agra,593453
Uttar Pradesh,2019,4,gorakhpur,483523
Uttar Pradesh,2019,4,meerut,455353
Uttar Pradesh,2019,4,bareilly,398897
Uttar Pradesh,2019,1,gautam buddha nagar,1143614
Uttar Pradesh,2019,1,lucknow,896208
Uttar Pradesh,2019,1,ghaziabad,859583
Uttar Pradesh,2019,1,prayagraj,532230
Uttar Pradesh,2019,1,varanasi,524667
Uttar Pradesh,2019,1,kanpur nagar,511583
Uttar Pradesh,2019,1,agra,392222
Uttar Pradesh,2019,1,gorakhpur,336196
Uttar Pradesh,2019,1,meerut,311930
Uttar Pradesh,2019,1,bareilly,279714
Haryana,2018,2,gurugram,621718
Haryana,2018,2,faridabad,306358
Haryana,2018,2,hisar,147599
Haryana,2018,2,rewari,113056
Haryana,2018,2,sonipat,106837
Haryana,2018,2,panipat,101243
Haryana,2018,2,karnal,98276
Haryana,2018,2,sirsa,91908
Haryana,2018,2,rohtak,82822
Haryana,2018,2,bhiwani,75485
Haryana,2018,3,gurugram,767369
Haryana,2018,3,faridabad,383316
Haryana,2018,3,hisar,176380
Haryana,2018,3,rewari,138368
Haryana,2018,3,sonipat,132705
Haryana,2018,3,panipat,124290
Haryana,2018,3,karnal,121471
Haryana,2018,3,sirsa,109165
Haryana,2018,3,rohtak,101649
Haryana,2018,3,ambala,92472
Haryana,2018,4,gurugram,967781
Haryana,2018,4,faridabad,521996
Haryana,2018,4,hisar,210671
Haryana,2018,4,rewari,172035
Haryana,2018,4,sonipat,165599
Haryana,2018,4,panipat,153137
Haryana,2018,4,karnal,149062
Haryana,2018,4,sirsa,127874
Haryana,2018,4,rohtak,124365
Haryana,2018,4,jhajjar,114488
Haryana,2018,1,gurugram,474081
Haryana,2018,1,faridabad,231504
Haryana,2018,1,hisar,113872
Haryana,2018,1,rewari,85350
Haryana,2018,1,sonipat,79638
Haryana,2018,1,panipat,74739
Haryana,2018,1,karnal,73612
Haryana,2018,1,sirsa,70800
Haryana,2018,1,rohtak,62452
Haryana,2018,1,bhiwani,57585
Haryana,2020,2,gurugram,1809777
Haryana,2020,2,faridabad,1010271
Haryana,2020,2,hisar,417164
Haryana,2020,2,sonipat,362890
Haryana,2020,2,rewari,354024
Haryana,2020,2,panipat,324833
Haryana,2020,2,karnal,313828
Haryana,2020,2,palwal,259528
Haryana,2020,2,jhajjar,256581
Haryana,2020,2,rohtak,254647
Haryana,2020,3,gurugram,1949331
Haryana,2020,3,faridabad,1094570
Haryana,2020,3,hisar,453910
Haryana,2020,3,sonipat,402001
Haryana,2020,3,rewari,388025
Haryana,2020,3,panipat,357830
Haryana,2020,3,karnal,344289
Haryana,2020,3,palwal,285223
Haryana,2020,3,jhajjar,284852
Haryana,2020,3,rohtak,280325
Haryana,2020,4,gurugram,2104240
Haryana,2020,4,faridabad,1182635
Haryana,2020,4,hisar,490971
Haryana,2020,4,sonipat,441088
Haryana,2020,4,rewari,421106
Haryana,2020,4,panipat,391952
Haryana,2020,4,karnal,374733
Haryana,2020,4,jhajjar,313144
Haryana,2020,4,palwal,310698
Haryana,2020,4,rohtak,305922
Haryana,2020,1,gurugram,1700505
Haryana,2020,1,faridabad,935992
Haryana,2020,1,hisar,382469
Haryana,2020,1,sonipat,325111
Haryana,2020,1,rewari,323001
Haryana,2020,1,panipat,293916
Haryana,2020,1,karnal,283270
Haryana,2020,1,palwal,233542
Haryana,2020,1,rohtak,231317
Haryana,2020,1,jhajjar,230059
Haryana,2022,2,gurugram,3088176
Haryana,2022,2,faridabad,1743764
Haryana,2022,2,hisar,727942
Haryana,2022,2,sonipat,661278
Haryana,2022,2,rewari,628614
Haryana,2022,2,panipat,587006
Haryana,2022,2,karnal,555939
Haryana,2022,2,jhajjar,471357
Haryana,2022,2,palwal,466861
Haryana,2022,2,rohtak,456537
Haryana,2022,3,gurugram,3251792
Haryana,2022,3,faridabad,1837594
Haryana,2022,3,hisar,766206
Haryana,2022,3,sonipat,697349
Haryana,2022,3,rewari,663418
Haryana,2022,3,panipat,618937
Haryana,2022,3,karnal,584928
Haryana,2022,3,jhajjar,497580
Haryana,2022,3,palwal,492837
Haryana,2022,3,rohtak,481082
Haryana,2022,4,gurugram,3416098
Haryana,2022,4,faridabad,1930743
Haryana,2022,4,hisar,801156
Haryana,2022,4,sonipat,731324
Haryana,2022,4,rewari,696113
Haryana,2022,4,panipat,649292
Haryana,2022,4,karnal,611868
Haryana,2022,4,jhajjar,521692
Haryana,2022,4,palwal,516553
Haryana,2022,4,rohtak,504058
Haryana,2022,1,gurugram,2929873
Haryana,2022,1,faridabad,1654074
Haryana,2022,1,hisar,689980
Haryana,2022,1,sonipat,626016
Haryana,2022,1,rewari,595001
Haryana,2022,1,panipat,556104
Haryana,2022,1,karnal,527415
Haryana,2022,1,jhajjar,445888
Haryana,2022,1,palwal,441872
Haryana,2022,1,rohtak,432623
Haryana,2021,2,gurugram,2416391
Haryana,2021,2,faridabad,1360855
Haryana,2021,2,hisar,564047
Haryana,2021,2,sonipat,510058
Haryana,2021,2,rewari,485784
Haryana,2021,2,panipat,454218
Haryana,2021,2,karnal,432042
Haryana,2021,2,jhajjar,362160
Haryana,2021,2,palwal,359544
Haryana,2021,2,rohtak,353305
Haryana,2021,3,gurugram,2589324
Haryana,2021,3,faridabad,1459758
Haryana,2021,3,hisar,606513
Haryana,2021,3,sonipat,549613
Haryana,2021,3,rewari,522734
Haryana,2021,3,panipat,489226
Haryana,2021,3,karnal,464990
Haryana,2021,3,jhajjar,390612
Haryana,2021,3,palwal,387557
Haryana,2021,3,rohtak,380370
Haryana,2021,4,gurugram,2764490
Haryana,2021,4,faridabad,1559756
Haryana,2021,4,hisar,648827
Haryana,2021,4,sonipat,588700
Haryana,2021,4,rewari,559494
Haryana,2021,4,panipat,523678
Haryana,2021,4,karnal,497166
Haryana,2021,4,jhajjar,418950
Haryana,2021,4,palwal,415495
Haryana,2021,4,rohtak,407245
Haryana,2021,1,gurugram,2262589
Haryana,2021,1,faridabad,1272506
Haryana,2021,1,hisar,526528
Haryana,2021,1,sonipat,475192
Haryana,2021,1,rewari,453500
Haryana,2021,1,panipat,423131
Haryana,2021,1,karnal,402850
Haryana,2021,1,jhajjar,337303
Haryana,2021,1,palwal,335048
Haryana,2021,1,rohtak,329147
Haryana,2023,2,gurugram,3707352
Haryana,2023,2,faridabad,2097648
Haryana,2023,2,hisar,879031
Haryana,2023,2,sonipat,796213
Haryana,2023,2,rewari,757958
Haryana,2023,2,panipat,706703
Haryana,2023,2,karnal,664313
Haryana,2023,2,jhajjar,568479
Haryana,2023,2,palwal,562608
Haryana,2023,2,rohtak,547825
Haryana,2023,1,gurugram,3572322
Haryana,2023,1,faridabad,2018956
Haryana,2023,1,hisar,846309
Haryana,2023,1,sonipat,764865
Haryana,2023,1,rewari,728428
Haryana,2023,1,panipat,679052
Haryana,2023,1,karnal,638547
Haryana,2023,1,jhajjar,545862
Haryana,2023,1,palwal,540064
Haryana,2023,1,rohtak,527046
Haryana,2019,2,gurugram,1307319
Haryana,2019,2,faridabad,716593
Haryana,2019,2,hisar,277720
Haryana,2019,2,rewari,238349
Haryana,2019,2,sonipat,230883
Haryana,2019,2,panipat,208172
Haryana,2019,2,karnal,204255
Haryana,2019,2,rohtak,169372
Haryana,2019,2,palwal,165665
Haryana,2019,2,sirsa,163468
Haryana,2019,3,gurugram,1447473
Haryana,2019,3,faridabad,792884
Haryana,2019,3,hisar,308179
Haryana,2019,3,rewari,266893
Haryana,2019,3,sonipat,261554
Haryana,2019,3,panipat,235346
Haryana,2019,3,karnal,230603
Haryana,2019,3,rohtak,190137
Haryana,2019,3,palwal,188217
Haryana,2019,3,jhajjar,185095
Haryana,2019,4,gurugram,1574240
Haryana,2019,4,faridabad,862595
Haryana,2019,4,hisar,339753
Haryana,2019,4,rewari,294161
Haryana,2019,4,sonipat,291479
